Age,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,Music,GradeClass
0.3333333333,0,0,0.191940977,0.2413793103,0,1,4
0.6666666667,0.3333333333,0.25,0.05006918694,0,0,0,3
1,0.6666666667,0.5,0.8745851049,0,0,0,4
0.3333333333,0.3333333333,0.75,0.07558843686,0.1034482759,0,0,0
0,0,0.75,0.2469191002,0.2068965517,0,0,4
0,0.3333333333,0.75,0.6960652874,0.275862069,0,1,3
0.3333333333,0,0.25,0.4098656873,0.5172413793,1,0,2
0.6666666667,0,0.5,0.8772683356,0.1379310345,0,0,3
0.6666666667,0.3333333333,0.5,0.298269408,0.03448275862,1,0,1
0,0.6666666667,0.25,0.01183208501,0.9310344828,0,0,3
0,0,0,0.3009483338,0.7586206897,0,0,1
0.6666666667,0,0.75,0.578686619,0.3448275862,0,0,4
1,0,0.25,0.3763176191,0.5862068966,1,0,1
0.3333333333,0,0.25,0.5354346593,0.8275862069,0,0,4
0,0.6666666667,0,0.8775528123,0.8275862069,0,0,1
0,1,0.75,0.9134810132,0.6206896552,1,0,3
0.6666666667,0,0.5,0.2662268684,0.4137931034,0,0,0
0.3333333333,0.6666666667,0.5,0.4626187557,0.7931034483,1,0,4
0.6666666667,0.6666666667,0.75,0.5497223137,0.3448275862,0,1,1
0.3333333333,0.6666666667,0.25,0.9501505153,0.6551724138,0,0,0
0.3333333333,0,0.5,0.9997122696,0.6206896552,0,0,1
0.3333333333,1,0,0.2356249328,0.5517241379,1,0,1
0,0,0.25,0.7277625806,0.1379310345,0,0,1
1,0,0.75,0.3784126745,0.4137931034,0,0,3
0.6666666667,0,0.5,0.008064609381,1,0,0,1
1,0,0.25,0.00921022472,0.8965517241,0,0,0
0.6666666667,0,0.25,0.4610424959,0.6551724138,1,1,1
0.3333333333,0,0.5,0.4888433155,0,0,0,2
0,0,0,0.02254273244,0.3103448276,0,0,4
1,0.6666666667,0.25,0.6876640915,0.2413793103,0,0,3
0,0.6666666667,0.25,0.2942884373,0.7931034483,0,0,2
0.6666666667,0,0.25,0.5604837694,0.9655172414,0,0,2
0,0.6666666667,0.75,0.3012120366,0.2413793103,0,0,0
0,0.6666666667,0.25,0.1672735051,0.6206896552,1,0,0
1,0.6666666667,0.25,0.4075888732,0.1724137931,1,0,3
0.3333333333,0,0.5,0.2324874304,0.3793103448,0,0,3
0,0.3333333333,0.75,0.5353628268,0.9310344828,1,0,4
0.3333333333,1,0.25,0.1990041867,0.2068965517,0,0,1
0.6666666667,0.3333333333,0,0.5089374866,0.5172413793,0,1,3
0,0,0.25,0.1575064911,0.275862069,0,1,3
1,0.3333333333,0.5,0.6716930544,0.6896551724,0,0,1
0.6666666667,0.3333333333,0.5,0.7547514178,0.8275862069,0,1,4
0.6666666667,0.3333333333,0.75,0.1104682341,0.724137931,1,0,0
1,0,1,0.468287214,0.3103448276,1,0,4
0,0,0.5,0.07090025413,0.3103448276,0,0,1
0,0.6666666667,0.5,0.5988171319,0.3103448276,0,0,0
0.6666666667,0.6666666667,0.5,0.264655314,0.6551724138,1,0,0
0,0,0,0.5281780276,0.9655172414,0,0,0
0.3333333333,1,1,0.518002895,0.5172413793,0,0,4
1,0,0.25,0.9253639566,0,0,0,1
0.3333333333,0.3333333333,0.25,0.5496614438,0.5517241379,0,0,4
0,0.6666666667,0.5,0.5836157284,1,0,1,4
0.6666666667,0.6666666667,0.25,0.4020619274,0.8620689655,1,1,2
1,1,0.5,0.9501176276,0.6896551724,1,1,3
0,0,0.5,0.7780263409,0.9655172414,0,1,4
0,0.6666666667,0.5,0.285680454,0.4482758621,1,0,2
0.6666666667,0,0.75,0.8451270827,0.6206896552,0,0,1
0.6666666667,0.6666666667,0.25,0.4328404658,0.6896551724,0,0,2
0.3333333333,0.6666666667,0.5,0.8295667671,0.6896551724,1,1,4
1,0.3333333333,0.5,0.8237810242,0.5517241379,0,0,1
1,0,0.5,0.1890343898,0.4482758621,0,0,2
0.6666666667,0.6666666667,0.5,0.7018941798,0.2413793103,0,0,4
0.3333333333,0,0.25,0.2909241245,0.6896551724,1,0,1
1,0,0.5,0.2977816981,0.6896551724,1,0,1
0.6666666667,0.6666666667,0.25,0.2966358324,0.275862069,1,0,3
0,0,0.75,0.726349358,0.2413793103,0,0,4
1,0.6666666667,0.25,0.2300373173,0.4137931034,1,0,3
0.3333333333,0,0.5,0.0008539804977,0.5517241379,0,1,1
0.3333333333,0,0,0.7160060824,0.6206896552,1,0,1
0.3333333333,0.6666666667,0.25,0.1713286109,0.9310344828,0,0,2
0,0.3333333333,0.5,0.1045495886,0.2068965517,0,1,3
1,0,0.75,0.2377362068,0.5517241379,0,0,0
1,0.6666666667,0.5,0.3802842734,0,1,0,4
0,0.3333333333,0.75,0.4764004792,0.1379310345,1,0,3
1,0.3333333333,0.5,0.04456837118,0.8275862069,0,0,1
0,0,0.5,0.971636084,0.1724137931,0,0,2
0,0.6666666667,0.25,0.7168332321,0.8620689655,1,0,4
0,0.6666666667,0.75,0.323512641,0.03448275862,0,0,4
0.3333333333,0.6666666667,0.25,0.3190106721,0.8965517241,1,0,2
1,0,0.75,0.4490052253,0.8275862069,1,0,1
0,0.6666666667,0.75,0.6269117387,0.5172413793,0,0,0
1,0.3333333333,0.75,0.1464883906,0.724137931,0,0,2
0.3333333333,0.3333333333,0.5,0.1890940583,0.1379310345,0,0,0
0,0,0.5,0.8603695833,0.1379310345,0,0,3
0.6666666667,0.6666666667,0.5,0.2564965465,0.3793103448,0,0,4
0.3333333333,0.6666666667,0.25,0.3805791119,0.06896551724,1,1,1
0.6666666667,0,0.5,0.8722204399,1,0,0,0
1,0,0,0.6638572077,0.5172413793,0,0,1
1,0.6666666667,0.5,0.3420517767,0.1724137931,0,0,3
0.3333333333,0,0.25,0.6844325312,0.4827586207,0,0,0
1,1,0.25,0.01965291449,0.4827586207,1,1,1
0.6666666667,0.3333333333,0.25,0.7364353382,0.9655172414,0,0,1
0,0.3333333333,0.5,0.4875229495,0.5172413793,0,0,3
0,0,0.5,0.8140639675,0.6551724138,1,1,2
0,0,0,0.9556820664,0.4137931034,0,0,3
0.3333333333,1,0.5,0.9267998052,0.3793103448,0,0,0
1,0,0.25,0.9102573119,0.3103448276,0,0,0
0.6666666667,0.6666666667,0.5,0.5127057631,0.4482758621,1,0,4
1,0,0.5,0.3605031617,0.03448275862,0,0,1
1,0,0.5,0.4655169333,0.9655172414,1,0,0
1,0,0.5,0.6906361038,0.06896551724,1,0,2
0,0.3333333333,0.25,0.884961018,0.275862069,0,0,2
0.6666666667,1,0.5,0.2071713137,0.3448275862,0,0,3
0.6666666667,0,0.5,0.9191956745,0.3448275862,0,0,0
1,0,0.5,0.8160643643,0.8275862069,0,0,0
0,0,0.5,0.9799282546,0.724137931,1,0,4
0,0.3333333333,0,0.881210662,0.3103448276,0,0,4
0.6666666667,0,0.5,0.2802062188,0.8620689655,0,0,4
0,0.6666666667,0.5,0.1060247824,0.4482758621,1,0,0
0,0.3333333333,0.25,0.1123171569,0.275862069,0,0,3
0,0.3333333333,0,0.2915051416,0.6551724138,0,0,3
0.3333333333,0,0,0.6148367748,0.8965517241,0,0,3
1,1,0.75,0.8051919812,0.6896551724,0,1,3
0.6666666667,0,0.5,0.9002310503,0.3103448276,1,0,2
0.6666666667,0,0.25,0.6244174749,0.724137931,0,0,0
0.3333333333,0.3333333333,0.25,0.00558486226,0.9655172414,0,0,1
1,0.3333333333,0.5,0.1864780548,0.275862069,0,0,0
0.6666666667,0,0.75,0.0997879215,0.9655172414,0,0,3
0,0,0,0.3636892198,0.1379310345,0,0,2
0.6666666667,0.6666666667,0.25,0.5018743771,0.2413793103,0,1,2
0,0,0.75,0.04339417302,0.3448275862,1,0,0
0.3333333333,0.6666666667,0,0.3488256542,0,1,0,1
0,0.3333333333,0.25,0.1793327008,0.6896551724,0,0,3
0.6666666667,0,1,0.6477610268,0.3103448276,0,1,2
0.6666666667,0,0.5,0.4647531063,0,0,1,3
0.6666666667,0,0.25,0.4958340919,0.8620689655,0,0,3
0.3333333333,0.6666666667,0,0.428130508,1,0,0,3
0.3333333333,0.3333333333,0,0.957065705,0.724137931,0,0,4
1,0,0.25,0.2149290708,0.2068965517,0,0,3
0.6666666667,0.3333333333,0.75,0.5172052292,0.9310344828,0,0,3
0,1,0.5,0.7368104689,0.4482758621,1,0,1
0.3333333333,0,0.5,0.5574315651,0.1379310345,0,0,1
0.6666666667,1,0.75,0.9300358707,0.5517241379,1,0,4
0.6666666667,0,0.5,0.3783499024,0.724137931,0,0,4
0.3333333333,0,0.25,0.4641558706,0.8620689655,0,0,3
1,0,0.5,0.08857114296,0.6896551724,1,0,2
0.3333333333,0,0.75,0.6096462153,0.1724137931,0,0,2
0.3333333333,0,0.75,0.2884903302,0.5172413793,1,0,0
0,0,0,0.1604404097,0.3448275862,0,0,2
0,1,0.5,0.5451043115,0.3103448276,0,0,2
1,0.6666666667,0.5,0.5328692138,0.4827586207,0,0,1
0.6666666667,0.6666666667,0.75,0.07590595142,0.2068965517,0,0,0
0.3333333333,0,0.25,0.6989651168,0.7586206897,1,1,0
1,0,0.5,0.6244362965,0.03448275862,1,1,1
0,0,0.75,0.1891816589,0.3793103448,1,0,2
0.3333333333,0.6666666667,0.5,0.4699215404,0.6206896552,0,0,2
0.6666666667,1,0.5,0.7210979786,0.3793103448,0,0,0
0,0,0,0.5299914096,0.5172413793,0,0,2
0,0,0.25,0.395890792,0.1724137931,0,0,0
0,0.3333333333,0.25,0.3226560576,0.06896551724,1,0,2
1,0,0.75,0.6110425685,0.03448275862,0,0,3
0.6666666667,0,0.25,0.9401352663,0.6551724138,0,1,1
0.3333333333,0.3333333333,0.5,0.6724640896,0.1379310345,0,1,4
1,0.6666666667,0.5,0.0747789074,0.3448275862,1,1,3
1,0,0.25,0.4611615827,0.8620689655,1,0,2
1,0,0.5,0.8917952147,0.8275862069,0,1,4
0,1,0.5,0.09451812098,0.06896551724,0,0,3
0.6666666667,0,0.75,0.989959472,0.06896551724,0,0,1
1,0,0.5,0.9501074158,0.724137931,0,0,4
0.3333333333,0,0.5,0.07831156342,0.1379310345,1,0,4
0.6666666667,0,0.25,0.9344333196,0.724137931,0,1,1
0.3333333333,0,0.75,0.3634970992,0.7586206897,0,0,3
0.6666666667,0.6666666667,0.25,0.8456272069,0.3448275862,0,0,4
0.3333333333,0,0.5,0.4188113583,0.06896551724,0,0,1
0,0,0.25,0.4413089389,0.4137931034,1,1,3
1,0.3333333333,0.75,0.6349192325,0.6896551724,0,0,2
0.3333333333,0.3333333333,0.5,0.7753147276,0.2413793103,0,0,0
0.6666666667,0.6666666667,0.5,0.03377507886,0.6551724138,1,0,2
1,0.6666666667,0.25,0.5937849041,0.3103448276,0,0,2
1,0,0.5,0.1868947332,0.03448275862,1,0,0
0.6666666667,0.6666666667,0.5,0.3462942477,0.1034482759,0,0,2
0.3333333333,0,0.5,0.3483157187,0.5862068966,0,0,2
0,1,0.25,0.4695466099,0.6206896552,0,1,1
0,0,1,0.3344675689,0.1034482759,0,1,1
0.3333333333,1,0.75,0.1074315976,0.6551724138,0,0,3
1,0.6666666667,0.25,0.1457432351,0.8620689655,0,0,4
1,0,0.75,0.03342352522,0.275862069,0,0,3
1,0.3333333333,0.5,0.4707367264,0.5172413793,0,0,1
1,1,0.5,0.955491898,0.8620689655,0,0,1
0.3333333333,0.6666666667,0.25,0.1157552544,0.1724137931,1,0,0
1,0,0.5,0.9472992917,0.8275862069,0,1,0
0.6666666667,0.6666666667,0.5,0.7341515661,0.1034482759,0,0,1
1,0,0.5,0.6381786748,0.275862069,1,0,2
0,0,0.5,0.6459665665,0.8965517241,0,1,3
1,0,0.5,0.8276250377,0.4137931034,0,0,1
0.3333333333,0,0.5,0.1069898404,0.275862069,0,0,1
0,0.6666666667,0,0.5052815891,0.1724137931,0,0,0
0.3333333333,0,0.75,0.6978395244,0.6896551724,0,0,3
0.3333333333,0.6666666667,0.5,0.5874420716,0.6206896552,1,0,3
0,0,0.25,0.8336833936,0.4482758621,1,0,4
0.3333333333,0,0.25,0.07230186338,0.6896551724,0,0,1
0.3333333333,0,0.5,0.6914420792,0.4827586207,0,0,4
1,0,0.75,0.534588688,0.06896551724,0,0,0
0.6666666667,0,0.25,0.3795437732,0.1379310345,1,0,4
0.3333333333,0,0.5,0.3406132251,0.6896551724,0,0,2
0.3333333333,0.3333333333,0,0.6214933676,0.5862068966,0,1,1
0.3333333333,0,0.5,0.8919666115,0.4482758621,0,0,1
